,Index,Tamil,English
2598,2598,"பெரும் அடி.. மாநகராட்சி 0.. நகராட்சி, பேரூராட்சி எத்தனை? பின் தங்கிய பாஜக.. எங்கெல்லாம் முன்னணி? ","Perum Ft.. Corporation 0.. How many Municipalities, Boroughs? Lagging back BJP.. Where is the lead?"
2599,2599,எந்த அளவுக்கும் எல்லை மீறுவார்கள்... மறைமுகத்தேர்தலில் ஒத்துழைப்பு தேவை - ஸ்டாலின் கடிதம் , They will cross the line to any extent... Cooperation is needed in by-elections - Stalin's letter
2600,2600,திமுக கோட்டை சென்னை.. மாநகராட்சி தேர்தலிலும் உதித்த உதய சூரியன்.. அபார முன்னிலை, DMK's Fort Chennai.. The rising sun also rose in the Municipal Corporation elections.. Huge lead
2601,2601,"செம ட்விஸ்ட்.. ""கொங்கை"" க்ளீன் ஸ்வீப் செய்யும் திமுக! அடித்து தூக்கிய ஸ்டாலின்! அதிமுகவிற்கு அடி! "," Sema twist.. DMK sweeps ""Kongai"" cleanly! Beaten Stalin! Blow to AIADMK!"
2602,2602,"காரணமே வேற.. தெற்கை அசால்ட்டா ""வளைத்த"" ஸ்டாலின்.. அதிமுக ஷாக்.. ஓட்டை பிரித்த சசிகலாவின் வெற்றிடம்",The reason is different.. Stalin who assaulted the south.
2603,2603,"சொல்லி அடித்த ஸ்டாலின்.. ""வாஷ் அவுட்"".. 21க்கு 21ஐயும் அள்ளுகிறது திமுக! மாநகராட்சிகளில் மாஸ் வெற்றி"," Stalin who hit by saying.. ""Wash out"".. DMK scores 21 out of 21! Mass victory in corporations"
2604,2604,கப்பு முக்கியம் பிகிலுனு சொன்ன விஜய்.. கப்புன்னு பிடிச்சிகிட்ட ரசிகர்கள்.. அடுத்தடுத்து வெற்றி , Vijay said that Kappu is important
2605,2605,"இது லிஸ்ட்லயே இல்லையே! சென்னையில் அதிமுகவை ""ஓவர் டேக்"" செய்த பாஜக.. 2வது இடம்? என்ன நடக்கிறது? ","It's not even on the list! BJP ""overtook"" AIADMK in Chennai.. 2nd place? whats going on?"
2606,2606,ஆமா.. சென்னை மாநகராட்சியில் முழு ரிசல்ட் எப்போது தெரியும்? ககன்தீப் சிங் கொடுத்த அப்டேட் , Yes.. When will the full result be known in Chennai Corporation? Update by Gagandeep Singh
2607,2607,"டரியல் பாஜக.. திமுகவுக்கு மாற்று அதிமுகதான்.. சொல்லி அடித்த ரிசல்ட்.. மலராமலே ""கருகிய"" தாமரை", Daily BJP.. DMK is replaced by AIADMK.
2608,2608,"அரைநிர்வாணமாக்கி! சிறைக்கு போனது இதுக்குதானா? ஜெயக்குமார் ""மோதிய"" வார்டில் என்ன ரிசல்ட்? ட்விஸ்ட் ","Half naked! Is this what he went to jail for? What is the result of Jayakumar ""Mothiya"" ward? The twist"
2609,2609,மநீம பரிதாபங்கள்.. ஒரு ஓட்டு கூட கிடைக்காத சிவகங்கை வேட்பாளர்.. தனது வாக்கை கூட தனக்கு போடவில்லையா? , Pity Manima.. Sivaganga candidate who didn't get a single vote.. didn't even cast his vote?
2610,2610,"""டேபிளுக்கு மேல பாருங்க.."" ஸ்டாலினைவிட 16 அடி பாய்ந்த உதயநிதி! தொட்டதெல்லாம் துலங்கி, தொடர் வெற்றி "," ""Look above the table.."" Udhayanidhi who jumped 16 feet than Stalin! Everything he touched was broken, continuous success"
2611,2611,"ஹிஜாப்பை கழற்ற சொல்லி.. மேலூரில் ""வாங்கிக்கட்டிக்கொண்ட"" பாஜக.. டெபாசிட் மொத்தமா காலி! திமுக வெற்றி! ","Asking to take off the hijab.. BJP ""buying"" in Mellur.. The deposit is completely empty! DMK win!"
2612,2612,94 வயது காமாட்சி பாட்டியின் கவுன்சிலர் கனவு தகர்ந்தது! ஓய்வு கொடுத்த 174-வது வார்டு மக்கள்! , 94-year-old Kamachi Bhatti's councilor dream shattered! The people of the 174th ward who gave rest!
2613,2613,வெற்றிக்கணக்கை கவுன்சிலராக தொடங்கிய பரிதி இளம் சுருதி...சிவகாமிக்கு தோல்வியை பரிசளித்த மக்கள் ," Parithi Young Sruthi, who started as a councillor, is the people who gifted Sivakami with defeat"
